value,filter,filter
3562.4,3561.84386,-1.173485057
3562.4,3561.986325,-1.210043338
3563.2,3562.120656,-0.487898405
3562.8,3562.246134,-0.980001733
3564,3562.362746,0.090336737
3563,3562.471,-1.037804199
3562.8,3562.571327,-1.279013189
3562.8,3562.663574,-1.299438186
3562.2,3562.747193,-1.87597646
3562.8,3562.82154,-1.247934316
3562.8,3562.886232,-1.252241601
3562.8,3562.941384,-1.250435067
3563.2,3562.987464,-0.867321765
3563,3563.025221,-1.089623962
3563,3563.055529,-1.09268705
3563.2,3563.079215,-0.902127519
3564,3563.097322,-0.166358189
3563,3563.111221,-1.208926629
3563,3563.121979,-1.182446471
3562.4,3563.129878,-1.715644017
3562.4,3563.134583,-1.611213483
3562.4,3563.13552,-1.508305093
3562.4,3563.132208,-1.407138922
3562.4,3563.124396,-1.30791992
3563.2,3563.112198,-0.459564424
3562.6,3563.09624,-1.022640673
3562.6,3563.077268,-0.947914945
3563,3563.055848,-0.498859063
3564,3563.032872,0.464971174
3564.6,3563.010173,0.936538393
3564.6,3562.99035,0.782501647
3564.8,3562.976039,0.828964866
3565,3562.969475,0.863896681
3565.8,3562.972635,1.451657477
3566,3562.987536,1.395413427
3566,3563.016107,1.146947973
3566,3563.059732,0.918329236
3566,3563.11905,0.708668672
3566,3563.194029,0.517093113
3565.8,3563.284044,0.154926784
3566,3563.387956,0.208381417
3566,3563.504323,0.064475359
3567.2,3563.631832,1.062282497
3567.8,3563.769903,1.369058942
3567.4,3563.918655,0.688223868
3567.4,3564.078026,0.455961004
3566.2,3564.247005,-0.881665842
3567.6,3564.423677,0.384417047
3567.8,3564.606213,0.368809464
3568,3564.793542,0.349825827
3567.6,3564.984858,-0.235533049
3566.8,3565.178827,-1.128226195
3564.8,3565.372813,-3.036446175
3564,3565.562315,-3.571788458
3566.4,3565.742129,-1.013473547
3567.4,3565.90899,-0.065152436
3567.2,3566.062435,-0.355765928
3567.8,3566.203383,0.141401293
3567,3566.332947,-0.736358536
3567,3566.451897,-0.754073416
3566.2,3566.56034,-1.515562005
3566,3566.657705,-1.612336618
3566.6,3566.743148,-0.934003507
3566.6,3566.816276,-0.891572661
3565.4,3566.877074,-1.973496631
3566.4,3566.925318,-0.845708245
3566.4,3566.960957,-0.782322117
3565.4,3566.984406,-1.657905526
3565.4,3566.995835,-1.476595394
3566.4,3566.995243,-0.364197928
3565.6,3566.98322,-1.068176557
3566.4,3566.960862,-0.175702896
3566.4,3566.929559,-0.135625718
3567,3566.891172,0.467196107
3566,3566.84776,-0.504214448
3567,3566.80109,0.524012067
3567.2,3566.752884,0.67861676
3567.4,3566.705221,0.812766369
3567.8,3566.660359,1.115525893
3568,3566.620539,1.188873499
3568,3566.587876,1.059091436
3568,3566.5641,0.938689901
3568,3566.5504,0.827221413
3567.8,3566.547409,0.536433764
3567.8,3566.555203,0.465141001
3567.4,3566.573316,0.024376475
3568,3566.600899,0.575718901
3567.6,3566.637031,0.119649598
3566,3566.680394,-1.409364714
3567.6,3566.728857,0.258896527
3566.2,3566.780144,-1.087798919
3567,3566.832274,-0.199998713
3566.4,3566.883418,-0.72877912
3566.4,3566.931914,-0.624617284
3566.4,3566.976237,-0.526338081
3566.4,3567.015103,-0.433841745
3567.2,3567.04777,0.404253697
3567.6,3567.074384,0.766762957
3567.6,3567.095969,0.707029815
3568.6,3567.114077,1.589923688
3568.8,3567.130766,1.606930317
3568.8,3567.148438,1.423273035
3568.8,3567.169255,1.251479351
3568.8,3567.194819,1.091110904
3568.8,3567.226202,0.941735061
3568.2,3567.263896,0.239469843
3568,3567.307606,-0.006220213
3569.2,3567.356598,1.091627623
3569.4,3567.410646,1.11224014
3567.8,3567.469869,-0.568836971
3568,3567.533498,-0.357482874
3568.8,3567.600005,0.394423147
3568,3567.668136,-0.448546629
3568,3567.736798,-0.437945595
3567.8,3567.80461,-0.613653282
3567.8,3567.870095,-0.5766024
3568,3567.931963,-0.352057334
3568.8,3567.989465,0.411916449
3568.8,3568.042695,0.331204999
3568.2,3568.092184,-0.306098011
3568.6,3568.138232,0.073016989
3568,3568.180817,-0.532464982
3567.8,3568.219636,-0.686981915
3567.8,3568.254046,-0.630325576
3568,3568.283388,-0.387703771
3568,3568.30732,-0.35839844
3568.4,3568.325903,0.046109098
3568.4,3568.339602,0.027266666
3568.2,3568.349108,-0.176975615
3568.2,3568.355009,-0.167551228
3568.6,3568.357806,0.218092898
3568.4,3568.358145,-0.006436264
3568.6,3568.356768,0.171659849
3568.8,3568.354433,0.32785109
3568.4,3568.351892,-0.099947537
3568.8,3568.349739,0.275113043
3568.6,3568.34843,0.040678089
3569,3568.348431,0.397345802
3568.4,3568.350154,-0.229941165
3568.8,3568.353786,0.157847033
3569,3568.359412,0.311044215
3568.2,3568.367123,-0.495107466
3568.2,3568.376611,-0.450934521
3568.2,3568.387091,-0.408356903
3568.2,3568.397729,-0.367401925
3568,3568.407812,-0.515909699
3567.6,3568.416561,-0.830298517
3567.6,3568.422998,-0.725032091
3567.6,3568.426104,-0.625910959
3568.2,3568.425216,0.030667727
3568.2,3568.420324,0.047152231
3567.8,3568.411844,-0.31317098
3567.4,3568.399991,-0.627457178
3568.2,3568.384694,0.228207891
3566.8,3568.365887,-1.083568863
3567,3568.343204,-0.728416743
3566.2,3568.315718,-1.347273649
3567.4,3568.282445,-0.002993767
3568.2,3568.243319,0.80892633
3568.2,3568.199658,0.769607203
3567.2,3568.153256,-0.208124578
3567,3568.105136,-0.31588209
3567.6,3568.055569,0.344445345
3567.6,3568.004933,0.362510574
3567.6,3567.953992,0.37740771
3568.2,3567.903701,0.952769121
3568.2,3567.85527,0.891066082
3567.8,3567.80998,0.455601461
3568,3567.768737,0.632684715
3568,3567.732074,0.597255634
3568.2,3567.700434,0.750169524
3568.2,3567.67426,0.692253467
3568.4,3567.653966,0.824306138
3568,3567.639842,0.37146101
3568,3567.631837,0.345110727
3567.6,3567.629454,-0.056278036
3567.6,3567.631808,-0.034192846
3568,3567.637901,0.361197798
3568,3567.647021,0.331558851
3568,3567.658782,0.302865031
3567,3567.672657,-0.663948004
3567.6,3567.68763,-0.009228124
3568,3567.702678,0.380366213
3568.2,3567.717461,0.533214228
3568,3567.732178,0.28821837
3568,3567.747048,0.25754374
3567.2,3567.761947,-0.523050157
3567,3567.776137,-0.456623369
3567.2,3567.788425,-0.58268516
3567.2,3567.797735,-0.31398981
3567.2,3567.803383,-0.262504927
3568,3567.805147,0.536200401
3567.4,3567.803351,-0.078085353
3567.2,3567.798433,-0.243608886
3566.4,3567.790301,-0.951198118
3566.8,3567.778282,-0.44107703
3567,3567.761714,-0.175416489
3567,3567.740456,-0.12724326
3567,3567.71478,-0.083374409
3567.2,3567.685152,0.144215834
3567.2,3567.652223,0.156496316
3567.6,3567.616868,0.542225415
3567.2,3567.580113,0.127442864
3567.2,3567.54286,0.136604038
3567.8,3567.505844,0.707357846
3567.4,3567.469915,0.266496507
3568,3567.436032,0.814839524
3567.4,3567.405076,0.165358848
3567.4,3567.37762,0.154595304
3567.2,3567.353755,-0.044118751
3567.4,3567.333279,0.156331429
3567.2,3567.315932,-0.043971868
3567,3567.301372,-0.220587163
3567.2,3567.289107,6.66E-04
3567.4,3567.278715,0.195543287
3567.2,3567.270009,-0.009944924
3568,3567.263034,0.747718397
3568,3567.258231,0.658705851
3568.6,3567.256504,1.13824046
3568.6,3567.259051,0.988495438
3568.6,3567.267076,0.848111132
3568,3567.281354,0.153354466
3568.8,3567.302074,0.852922025
3568.8,3567.329303,0.710825038
3568.6,3567.363222,0.39079686
3568.6,3567.403774,0.291735113
3568.8,3567.450578,0.388197574
3568.8,3567.503171,0.28065984
3569,3567.561123,0.36957231
3568.8,3567.623984,0.067542367
3569,3567.691202,0.174206313
3569.2,3567.762204,0.264838336
3569.6,3567.83662,0.528426604
3570,3567.914471,0.754677248
3570,3567.996111,0.570535145
3570,3568.081923,0.401318927
3570.4,3568.172116,0.622044626
3570.4,3568.266838,0.433627083
3570.6,3568.366225,0.449118835
3570.6,3568.4703,0.268582271
3570.4,3568.57886,-0.083574473
3570.4,3568.691346,-0.208853902
3570.6,3568.806933,-0.133088163
3570.8,3568.924823,-0.068362692
3570.6,3569.044347,-0.389466972
3570.8,3569.164817,-0.297122679
3570.4,3569.285419,-0.779857697
3570.6,3569.40517,-0.639133941
3571,3569.52312,-0.325101521
3570.6,3569.638591,-0.79953863
3570.4,3569.75092,-1.02657867
3570.4,3569.859171,-1.033543479
3570.4,3569.962318,-1.033951924
3570.6,3570.059518,-0.840515956
3570.6,3570.150239,-0.852983284
3570.2,3570.234127,-1.234563702
3570.2,3570.310723,-1.187314525
3570.2,3570.379471,-1.13758835
3569.8,3570.439852,-1.461412288
3568,3570.490928,-3.051053489
3569.6,3570.531028,-1.237049633
3569.8,3570.558909,-0.941993859
3568.4,3570.574364,-2.176241458
3570,3570.577456,-0.429828367
3570,3570.568738,-0.387266635
3568.8,3570.549458,-1.471903583
3569.4,3570.520597,-0.725069965
3569.4,3570.482836,-0.62218011
3568.4,3570.43692,-1.463422833
3568.4,3570.383204,-1.252621407
3568.8,3570.3217,-0.678731885
3568.8,3570.252776,-0.539943679
3568.4,3570.17722,-0.785756014
3568.4,3570.095779,-0.617493202
3568.4,3570.009072,-0.460781875
3568.2,3569.917745,-0.503113088
3567.6,3569.822321,-0.908370418
3568.6,3569.723178,0.247664934
3568.6,3569.621105,0.330454929
3568.6,3569.5175,0.405167196
3568.8,3569.413939,0.659933998
3568.6,3569.311913,0.508020209
3568.8,3569.212766,0.749721903
3569.4,3569.117815,1.33661041
3569,3569.028531,0.908590738
3569.8,3568.946414,1.654446147
3568.8,3568.872756,0.612426168
3569,3568.808287,0.818433262
3570.6,3568.753441,2.311189871
3570.6,3568.709354,2.110006476
3570,3568.677666,1.355017942
3570,3568.659327,1.243740221
3570,3568.654351,1.137214316
3570.4,3568.662354,1.411028465
3570.2,3568.682891,1.078841548
3571.2,3568.715592,1.904765855
3571.2,3568.760397,1.679542943
3571.4,3568.817515,1.655483696
3571.2,3568.886979,1.245164007
3570.6,3568.96823,0.496910142
3570.4,3569.059842,0.207256451
3570.8,3569.159784,0.511924468
3570.4,3569.265987,0.023648027
3571.6,3569.376706,1.093459682
3570,3569.49053,-0.602732615
3570,3569.605727,-0.59371358
3570.4,3569.720009,-0.207717799
3570.2,3569.831287,-0.431130984
3570.2,3569.937955,-0.438972301
3570,3570.038614,-0.632179307
3570,3570.131986,-0.61166397
3569,3570.216758,-1.529585552
3569.2,3570.291334,-1.202046272
3569.2,3570.35409,-1.092983684
3570.6,3570.404195,0.325410814
3570,3570.442088,-0.304849992
3569.4,3570.468772,-0.858948616
3571.4,3570.485236,1.100004864
3571.4,3570.493291,0.940817274
3571.4,3570.495743,0.792782113
3571.4,3570.495359,0.65547846
3571.4,3570.49437,0.528488749
3570.4,3570.494308,-0.527692636
3570.4,3570.495682,-0.517302064
3570,3570.498099,-0.880992586
3570,3570.500738,-0.820447854
3569.4,3570.502555,-1.325115476
3569.2,3570.502229,-1.385153737
3569,3570.498222,-1.427951636
3569.4,3570.489135,-0.891444875
3568.6,3570.473948,-1.53812857
3569,3570.451837,-0.969358414
3568.8,3570.422171,-1.022980569
3568.6,3570.384626,-1.0614011
3568.2,3570.338965,-1.273705676
3568.8,3570.284998,-0.510599949
3568.2,3570.222851,-0.958742163
3568.8,3570.152997,-0.217759288
3568.4,3570.076178,-0.499457471
3568,3569.993209,-0.741785682
3568,3569.904638,-0.571814422
3568,3569.810848,-0.414983731
3568,3569.712355,-0.270790201
3568,3569.60986,-0.13873121
3568.2,3569.50424,0.169512657
3568.2,3569.39658,0.255205445
3569.2,3569.288319,1.27085662
3570.6,3569.181793,2.535463022
3570.2,3569.08045,1.943792991
3571.2,3568.988111,2.724046578
3571.6,3568.908452,2.829673463
3570.4,3568.844704,1.399828838
3571.8,3568.799059,2.570163227
3572.2,3568.773119,2.643701357
3572.2,3568.768566,2.312283903
3572.4,3568.786752,2.189075095
3571,3568.827995,0.55950846
3570.8,3568.891008,0.242722201
3570.8,3568.973085,0.146833202
3570.6,3569.070975,-0.129218637
3570.8,3569.181422,0.0013463
3570.4,3569.301269,-0.449541713
3571,3569.427555,0.092735242
3571,3569.557755,0.004349009
3571,3569.68988,-0.076115291
3571.2,3569.822275,0.038830422
3571,3569.953498,-0.238196617
3571,3570.082233,-0.295368056
3570,3570.206987,-1.285073936
3570,3570.325786,-1.211464698
3570,3570.436388,-1.139471907
3570,3570.536859,-1.069164726
3570,3570.62579,-1.000608231
3569,3570.702023,-1.872954665
3570,3570.764428,-0.750994448
3569,3570.812171,-1.634654142
3569.6,3570.844827,-0.899491731
3569,3570.862242,-1.371317054
3570,3570.864676,-0.274354419
3570,3570.85313,-0.243473975
3570,3570.829306,-0.213841189
3570.2,3570.795166,0.002343076
3570.2,3570.752705,0.005829796
3570.4,3570.70395,0.197349848
3570.4,3570.650912,0.177613843
3570.2,3570.595447,-0.028324707
3570,3570.539032,-0.209145086
3570,3570.482678,-0.178626282
3570,3570.42709,-0.149728465
3570,3570.372851,-0.122436315
3569,3570.320255,-1.035822612
3569,3570.268916,-0.893691419
3569.2,3570.217978,-0.572809535
3569,3570.166721,-0.659953494
3569,3570.114686,-0.542687348
3569,3570.061537,-0.43370153
3569,3570.007095,-0.332712878
3568,3569.95113,-1.178528472
3567,3569.892727,-1.913780728
3567.2,3569.830067,-1.418802117
3567.2,3569.761214,-1.156903705
3567,3569.68482,-1.102200023
3567,3569.600086,-0.854725792
3566.2,3569.50646,-1.377948213
3566.6,3569.403433,-0.698516986
3566.4,3569.290736,-0.653637798
3566,3569.168489,-0.79290438
3566.8,3569.037126,0.221362418
3566.8,3568.897683,0.367280203
3567,3568.751909,0.685347323
3566.6,3568.601815,0.401475769
3566.2,3568.449122,0.152193144
3567,3568.295202,1.062109281
3566.2,3568.141425,0.357965386
3567.2,3567.989253,1.428363595
3568.6,3567.840664,2.74083974
3569.6,3567.698984,3.505305244
3570,3567.56875,3.592265318
3570,3567.45464,3.268083647
3569.6,3567.36045,2.582924389
3569.6,3567.288585,2.335096298
3569.6,3567.240172,2.098576322
3569.8,3567.215497,2.061085219
3569.8,3567.214312,1.823272863
3569.8,3567.235926,1.597928523
3569,3567.279013,0.633579432
3569.8,3567.341535,1.278222066
3570,3567.421315,1.2708159
3570,3567.516538,1.063766807
3570,3567.625512,0.869736371
3569.2,3567.74623,-0.062872104
3569.2,3567.876071,-0.137455273
3569,3568.011953,-0.393866734
3569.2,3568.150813,-0.245211897
3569,3568.289901,-0.491633656
3569.6,3568.426915,0.042353501
3569.8,3568.560233,0.133758319
3570,3568.688985,0.209790749
3569.6,3568.812701,-0.291792803
3570,3568.930932,0.015687527
3570,3569.043315,-0.092483453
3570,3569.149704,-0.190766262
3569.6,3569.249961,-0.655203176
3569.6,3569.343703,-0.687730968
3569.6,3569.430382,-0.714599823
3569.2,3569.509435,-1.11175191
3570.2,3569.580447,-0.141929604
3570,3569.643538,-0.415269851
3570.2,3569.699391,-0.280306918
3570.2,3569.748851,-0.34963949
3570.2,3569.792752,-0.410732668
3570,3569.831813,-0.651835972
3570.4,3569.866614,-0.298502865
3570.2,3569.897746,-0.550361166
3570.6,3569.925889,-0.207055963
3570.4,3569.951781,-0.468249037
3570.4,3569.976096,-0.509254976
3570.4,3569.999317,-0.543479509
3570.2,3570.021718,-0.75916523
3570,3570.043322,-0.945309812
3570.4,3570.063952,-0.540367429
3569.6,3570.083374,-1.307345809
3571.4,3570.101493,0.466621349
3569,3570.118456,-1.917456515
3571.4,3570.134338,0.501197325
3571.2,3570.149548,0.188288583
3570.8,3570.165229,-0.277505183
3569.2,3570.182013,-1.813752423
3571,3570.199363,0.037438603
3569.2,3570.216466,-1.7111815
3570.2,3570.232533,-0.611094447
3570.2,3570.246821,-0.575191918
3571,3570.259213,0.212450482
3571,3570.270393,0.154698727
3570.8,3570.28139,-0.084759644
3570.4,3570.292948,-0.482695285
3570.6,3570.305256,-0.266098919
3571.6,3570.318463,0.67874756
3571.8,3570.333387,0.756227629
3570.4,3570.351115,-0.683232277
3572,3570.372167,0.870022255
3572.4,3570.397085,1.106799768
3572,3570.427064,0.556234625
3572.2,3570.463237,0.629936831
3573.6,3570.506521,1.81694598
3573.6,3570.558324,1.53504211
3573.6,3570.620387,1.274143087
3573.4,3570.693942,0.845558033
3573.8,3570.77946,1.023297964
3574.8,3570.877189,1.734215086
3574.8,3570.987694,1.40719462
3574.8,3571.111625,1.105975912
3574.4,3571.249036,0.453816873
3574.4,3571.399101,0.248096232
3573.4,3571.560087,-0.877197223
3574.2,3571.729499,-0.17557637
3574.2,3571.904738,-0.309533678
3574.8,3572.083758,0.135397161
3574.4,3572.265033,-0.414982094
3575,3572.447261,0.039181039
3574.2,3572.629172,-0.877902681
3574.8,3572.809379,-0.36792073
3574.8,3572.986532,-0.481241314
3574.2,3573.159442,-1.143308322
3574.2,3573.326731,-1.157299344
3572,3573.486308,-3.228841203
3572.2,3573.634936,-2.77921993
3574,3573.769212,-0.860111108
3572.6,3573.887168,-2.166526068
3574,3573.988125,-0.672912371
3573.8,3574.072186,-0.852726962
3573.4,3574.140136,-1.192086122
3573.4,3574.192816,-1.105935226
3572.4,3574.230672,-1.95962954
3572.2,3574.253594,-1.945110399
3572.6,3574.261158,-1.352390595
3573.8,3574.253612,-0.065954599
3573.2,3574.232451,-0.618752905
3571.8,3574.199415,-1.850286256
3572,3574.155229,-1.41714601
3572,3574.099912,-1.209139342
3571,3574.033484,-1.952186901
3571,3573.95576,-1.649897625
3571,3573.866381,-1.366647555
3570.2,3573.765144,-1.853211282
3570.2,3573.651864,-1.512136341
3571.4,3573.526657,-0.067674189
3570.2,3573.390508,-1.041405605
3570,3573.244674,-0.947459648
3570.2,3573.090034,-0.475856514
3569.8,3572.927433,-0.613624955
3569.8,3572.757851,-0.348553138
3570,3572.582363,0.082107842
3570.8,3572.402491,1.031273136
3570,3572.220337,0.364529908
3570,3572.037961,0.531332292
3570,3571.856941,0.680617442
3569.4,3571.678477,0.249750333
3570,3571.503482,1.000704322
3570,3571.332883,1.097815641
3570,3571.167841,1.180797404
3570,3571.009533,1.250437057
3570.6,3570.859102,1.870965237
3570,3570.717751,1.281985235
3570,3570.586417,1.320715688
3569.2,3570.465351,0.597700561
3570,3570.3542,1.461868064
3570,3570.252616,1.465289123
3569.2,3570.160424,0.709257155
3569,3570.077,0.603553067
3569,3570.001111,0.69636324
3569,3569.931417,0.775583274
3569,3569.866791,0.842058864
3568.2,3569.806155,0.145340076
3568,3569.748098,0.095348014
3566,3569.690459,-1.637777292
3566,3569.63002,-1.273658954
3566,3569.5631,-0.940541356
3565.2,3569.486516,-1.388249891
3565.6,3569.397746,-0.642786979
3565,3569.294923,-0.916370284
3564.6,3569.176757,-0.959521796
3564.4,3569.042255,-0.798918221
3564.2,3568.890751,-0.647429378
3564.6,3568.722189,0.058520867
3565.2,3568.537505,0.872640904
3566.2,3568.339018,1.963824423
3565,3568.130134,0.849283131
3566,3567.914371,1.929473092
3564.4,3567.694763,0.429202938
3564.4,3567.473503,0.60828417
3564.4,3567.251893,0.764377532
3564,3567.030908,0.523243196
3564,3566.811411,0.684708819
3564,3566.594156,0.824249071
3563.2,3566.379788,0.191968902
3563.4,3566.168622,0.573963402
3563.4,3565.960795,0.720606221
3562.6,3565.756465,0.095000048
3564.2,3565.55589,1.797992775
3562.6,3565.359697,0.282791313
3562.6,3565.168422,0.44812611
3562.6,3564.981986,0.591655705
3563,3564.800256,1.090405939
3562.6,3564.623501,0.771616175
3562.2,3564.452014,0.485265047
3562.2,3564.285745,0.605136081
3562.2,3564.124455,0.706598462
3563.4,3563.96828,1.917830616
3562.2,3563.817992,0.717738267
3562.4,3563.674337,0.968260681
3563,3563.537708,1.556923283
3562.6,3563.408633,1.124399008
3563,3563.287811,1.484558592
3563.4,3563.175993,1.789530875
3564.4,3563.074374,2.606644348
3562.4,3562.984359,0.488106441
3564,3562.906665,1.994000661
3563,3562.841387,0.862425842
3563,3562.788335,0.793678017
3562.4,3562.746687,0.160000379
3562.2,3562.714906,-0.028202845
3562.2,3562.691061,-0.009982539
3562.4,3562.673258,0.190150524
3562,3562.65989,-0.202068046
3562,3562.649481,-0.174674285
3561.6,3562.640514,-0.528659944
3560.4,3562.63117,-1.591909704
3561.6,3562.619272,-0.267425144
3560.6,3562.602908,-1.166646132
3560.4,3562.580567,-1.202823711
3561.2,3562.550921,-0.289526233
3560.6,3562.513232,-0.799315554
3561.2,3562.467431,-0.118567647
3561,3562.413894,-0.271020343
3560.8,3562.353305,-0.405817037
3560.6,3562.286318,-0.523963971
3561,3562.213512,-0.062987597
3562,3562.13593,0.905361792
3561.4,3562.055395,0.247875297
3561.2,3561.973855,0.039502479
3562,3561.892862,0.792167469
3562,3561.814014,0.696318652
3562,3561.739118,0.603982287
3562.8,3561.669954,1.266550359
3561.6,3561.608138,-0.03972726
3561.6,3561.554572,-0.067673989
3563,3561.509521,1.219768721
3562.8,3561.473654,0.84028269
3562.2,3561.447967,0.120229115
3562.2,3561.432782,0.044153582
3562,3561.427611,-0.214730174
3562.6,3561.43168,0.306201121
3562,3561.444261,-0.367213145
3561.4,3561.464363,-0.961998962
3561.4,3561.490314,-0.919419826
3561,3561.519997,-1.253941145
3561,3561.551217,-1.167016028
3562.4,3561.582216,0.230308754
3562.4,3561.612411,0.143550917
3560.6,3561.641844,-1.627045724
